5	header
postResults v2.0.2	--cr f,p --co totalshear geom_load.spectralOut
addCauchy v2.0.2	postProc/geom_load.txt
addStrainTensors v2.0.2	--logarithmic --left postProc/geom_load.txt
addMises v2.0.2	--stress Cauchy --strain ln(V) postProc/geom_load.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	totalshear	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))	Mises(Cauchy)
42	nan	nan	1	1	0.5	0.5	0.5	1.00153866667	-2.23214688297e-21	-1.43521109554e-19	5.29757483552e-22	0.999382926134	-5.6736318215e-21	-9.31922357618e-22	1.39834882552e-21	0.999379648018	68505136.7646	-41137.2594928	3570.91393867	-41048.6921294	-330.214059922	84393.0554221	3563.20386224	84392.7681457	-467.467603913	0.00127901293672	68589985.5292	-41099.5563966	3567.62942443	-41099.5340221	-329.911412332	84315.4309827	3567.61715823	84315.4205369	-467.037628834	0.0015374841353	0.0	0.0	0.0	-0.000617264334438	0.0	0.0	0.0	-0.000620544479906	0.00143759360903	68590576.6907
43	nan	nan	1	1	0.5	0.5	0.5	1.001568	1.02404959834e-21	-9.27657207584e-20	4.14158992948e-22	0.999368824136	-1.55266970855e-19	-9.24477732105e-22	8.82808508747e-21	0.999365250884	68681170.4102	-41140.3963153	2136.57811718	-41050.0406401	-319.150553949	85799.4441622	2131.86581813	85799.1263879	-451.812512286	0.00134155862628	68768198.239	-41102.0786724	2134.5805032	-41102.0562928	-318.853301174	85719.2251581	2134.56716484	85719.2141707	-451.390085892	0.00156677197153	0.0	0.0	0.0	-0.000631375139341	0.0	0.0	0.0	-0.000634950654508	0.00146662469844	68768780.5811
44	nan	nan	1	1	0.5	0.5	0.5	1.00159733333	2.02255999527e-21	-7.85379040298e-20	4.41921242256e-22	0.999354713621	-7.15225852547e-20	-6.39410613503e-22	-5.24432508359e-22	0.99935083576	68850826.7029	-41119.8137993	691.386797433	-41027.7228458	-312.577883241	87196.6736458	689.823841873	87196.324922	-439.990266932	0.00140446117013	68940037.2981	-41080.9047533	690.729902097	-41080.8828113	-312.282110811	87113.8269839	690.717652426	87113.8166248	-439.572226617	0.00159605895001	0.0	0.0	0.0	-0.000645494665864	0.0	0.0	0.0	-0.000649375038339	0.00149566421262	68940615.0719
45	nan	nan	1	1	0.5	0.5	0.5	1.00162666667	1.69572025573e-21	1.5087774373e-20	4.99410294829e-22	0.999340594912	-7.034137134e-21	3.10192729707e-25	-1.45376992656e-21	0.999336403601	69014393.3653	-41076.9932235	-755.388162803	-40983.2190603	-308.926090805	88589.5710688	-753.674098234	88589.1882808	-430.301138156	0.00146771093988	69105790.1892	-41037.5155103	-754.659019597	-41037.4937684	-308.629192355	88504.0594246	-754.672200449	88504.0481988	-429.885787259	0.00162534508077	0.0	0.0	0.0	-0.000659622591155	0.0	0.0	0.0	-0.000663816676546	0.00152471173255	69106366.0333
46	nan	nan	1	1	0.5	0.5	0.5	1.001656	4.08782318966e-21	-8.25017535251e-20	4.91862271739e-22	0.999326468291	-8.60087925272e-20	-1.11565985118e-22	4.18387953829e-21	0.99932195533	69172143.7257	-41013.0518383	-2194.58401698	-40917.6476595	-306.757668297	89983.1816039	-2189.48141054	89982.7651112	-421.61727794	0.00153129853689	69265730.0177	-40973.0280534	-2192.43246697	-40973.0070963	-306.458309864	89894.9629193	-2192.44366435	89894.9528008	-421.203928234	0.00165463034389	0.0	0.0	0.0	-0.000673758633381	0.0	0.0	0.0	-0.000678274646249	0.00155376684343	69266305.3091
47	nan	nan	1	1	0.5	0.5	0.5	1.00168533333	-7.85718184349e-22	1.09817118508e-19	2.37142341861e-22	0.999312334004	3.91014479408e-20	1.482721248e-22	-7.27918939047e-23	0.99930749186	69324339.6692	-40928.7205139	-3617.87625106	-40831.7395416	-304.834208033	91381.2360063	-3609.30019217	91380.7819262	-412.482889995	0.00159521464961	69420118.4624	-40888.1734262	-3614.27459611	-40888.1528411	-304.532216199	91290.264492	-3614.28681618	91290.2532087	-412.072256535	0.00168391474941	0.0	0.0	0.0	-0.000687902546713	0.0	0.0	0.0	-0.000692748034521	0.00158282916559	69420693.2455
48	nan	nan	1	1	0.5	0.5	0.5	1.00171466667	-4.15896072234e-21	5.41009207834e-20	6.11751761771e-22	0.999298192275	4.70913922726e-20	5.37874193313e-22	4.32822255518e-21	0.999293014072	69471231.9716	-40824.2867188	-5017.63679555	-40725.78535	-302.126665371	92787.1204465	-5005.51581882	92786.6301917	-402.216813186	0.00165945010169	69569206.1096	-40783.2396729	-5012.56580539	-40783.2202565	-301.82289014	92693.3467052	-5012.57501561	92693.3372679	-401.810319535	0.00171319830737	0.0	0.0	0.0	-0.000702054107323	0.0	0.0	0.0	-0.000707235960404	0.00161189833722	69569779.5844
49	nan	nan	1	1	0.5	0.5	0.5	1.001744	-1.60772891807e-21	-9.13676821256e-20	5.69617249319e-22	0.999284043303	-7.31144943436e-21	6.30518421919e-22	-8.45709458274e-21	0.999278522831	69613062.0049	-40699.625523	-6387.89479919	-40599.6616409	-297.948533672	94202.4758373	-6372.18349722	94201.9443566	-390.025036005	0.00172399574096	69713234.1585	-40658.1028429	-6381.34247072	-40658.0839459	-297.644559827	94105.8484533	-6381.35297383	94105.8373986	-389.62497116	0.00174248099784	0.0	0.0	0.0	-0.000716213116393	0.0	0.0	0.0	-0.000721737558904	0.00164097399006	69713804.787
50	nan	nan	1	1	0.5	0.5	0.5	1.00177333333	5.94225872543e-22	-4.8823094885e-20	5.88022017949e-22	0.999269887278	-3.0771118787e-20	1.14978105145e-21	7.25809628485e-21	0.999264018963	69750061.892	-40554.1962799	-7723.84691919	-40452.8334616	-291.648677196	95628.7300431	-7704.50603989	95628.1601186	-375.939213043	0.00178884251387	69852434.5752	-40512.2237059	-7715.80761959	-40512.2063853	-291.346828144	95529.1957023	-7715.81400056	95529.187376	-375.547919948	0.00177176283086	0.0	0.0	0.0	-0.000730379384096	0.0	0.0	0.0	-0.000736252004002	0.00167005579171	69853000.5098
51	nan	nan	1	1	0.5	0.5	0.5	1.00180266667	2.26347634867e-21	7.30607276037e-22	8.70917787442e-22	0.999255724376	1.85912978574e-20	1.02549716441e-21	7.69443405797e-21	0.999249503274	69882455.4547	-40387.1454091	-9022.51439017	-40284.4500702	-282.820437476	97065.6193338	-8999.52810238	97065.004428	-359.564842573	0.00185398135727	69987031.0405	-40344.7504575	-9012.98721775	-40344.733727	-282.523556906	96963.1245246	-9012.99544431	96963.1139348	-359.185166121	0.00180104381646	0.0	0.0	0.0	-0.000744552734608	0.0	0.0	0.0	-0.000750778489652	0.00169914342098	69987590.0256
52	nan	nan	1	1	0.5	0.5	0.5	1.001832	-2.34815896388e-22	9.45260644995e-22	1.12630980157e-21	0.99924155478	1.35586276131e-19	1.21636909076e-21	9.14158653963e-21	0.999234976524	70010458.557	-40197.2988453	-10281.781008	-40093.3455351	-271.342377602	98513.1496334	-10255.1308353	98512.4942298	-341.340536844	0.00191940329286	70117239.2921	-40154.511202	-10270.7690457	-40154.4963545	-271.053549715	98407.6403753	-10270.7720756	98407.6335156	-340.974955326	0.00183032393472	0.0	0.0	0.0	-0.000758732985088	0.0	0.0	0.0	-0.000765316255792	0.00172823654966	70117789.2236
53	nan	nan	1	1	0.5	0.5	0.5	1.00186133333	-1.6901367866e-21	-8.20089606752e-20	6.49957166314e-22	0.999227378664	-3.00678084711e-20	1.58570523426e-21	4.41838524195e-21	0.999220439441	70134278.8467	-39983.2818025	-11500.85405	-39878.1489946	-257.605779256	99969.7548794	-11470.5436125	99969.050765	-321.462618274	0.00198509933243	70243266.8659	-39940.1336075	-11488.3630528	-39940.1192685	-257.327782456	99861.1784277	-11488.3687309	99861.1685727	-321.113479972	0.00185960319569	0.0	0.0	0.0	-0.000772919961691	0.0	0.0	0.0	-0.000779864574342	0.00175733488308	70243805.9194
54	nan	nan	1	1	0.5	0.5	0.5	1.00189066667	4.49221111162e-21	-1.24310770406e-20	7.29263107542e-22	0.999213196215	7.45293867813e-20	1.76851214964e-21	1.36418626622e-20	0.999205892702	70254116.5811	-39743.4922594	-12679.128334	-39637.2687255	-242.664506232	101434.553416	-12645.1515841	101433.806853	-301.379586478	0.00205106059375	70365313.921	-39700.0184374	-12665.1665672	-39700.0061003	-242.399065201	101322.8576	-12665.1661724	101322.852455	-301.047718908	0.00188888160939	0.0	0.0	0.0	-0.000787113477554	0.0	0.0	0.0	-0.000794422768223	0.00178643813924	70365841.5109
55	nan	nan	1	1	0.5	0.5	0.5	1.00192	-8.11257385761e-22	-2.91683115935e-19	2.84756925871e-22	0.999199007618	8.9427736794e-20	1.45604467325e-21	-8.08651766832e-21	0.999191336952	70370163.83	-39476.2812847	-13816.7399823	-39369.0604922	-227.738922398	102905.280229	-13779.1141209	102904.481409	-281.998617595	0.00211727822266	70483572.4406	-39432.5196927	-13801.3174281	-39432.5077006	-227.48646149	102790.415053	-13801.3205519	102790.406228	-281.68384443	0.0019181591559	0.0	0.0	0.0	-0.000801313347804	0.0	0.0	0.0	-0.000808990192341	0.00181554602744	70484089.0273
56	nan	nan	1	1	0.5	0.5	0.5	1.00194933333	-1.34830439846e-21	-1.26972844412e-19	-3.58582795542e-22	0.999184813071	-1.19997643897e-19	2.46086232235e-22	4.41135420675e-21	0.999176772786	70482606.0573	-39179.9357632	-14913.5343207	-39071.8226047	-214.280857495	104380.659557	-14872.2626933	104379.816196	-265.020176312	0.00218374352153	70598227.8149	-39135.9273592	-14896.6629958	-39135.9171814	-214.040169031	104262.576212	-14896.6595942	104262.57279	-264.720365322	0.00194743584527	0.0	0.0	0.0	-0.000815519374547	0.0	0.0	0.0	-0.000823566251606	0.00184465828933	70598735.4204
57	nan	nan	1	1	0.5	0.5	0.5	1.00197866667	-6.22722244645e-21	1.33938325556e-19	-9.0834771016e-22	0.99917061277	-1.85459683599e-19	2.0100488885e-22	1.74783263432e-21	0.999162200779	70591620.9927	-38852.988577	-15969.7352296	-38744.0927557	-202.924080878	105858.211798	-15924.8467173	105857.312964	-250.692345156	0.00225044788069	70709457.7094	-38808.7772406	-15951.4287581	-38808.76724	-202.693170847	105736.864117	-15951.4296407	105736.856509	-250.404970806	0.00197671168752	0.0	0.0	0.0	-0.000829731361881	0.0	0.0	0.0	-0.00083815037091	0.00187377467383	70709958.7787
58	nan	nan	1	1	0.5	0.5	0.5	1.002008	3.2915584525e-21	7.55755634611e-20	-1.38252899631e-21	0.999156406924	-7.19523055829e-21	1.95214624563e-22	-6.0491718196e-21	0.999147621465	70697380.2139	-38494.0912045	-16985.065673	-38384.5331444	-194.138643499	107336.58561	-16936.5736805	107335.639915	-239.593935957	0.00231738289966	70817433.6489	-38449.7236881	-16965.339852	-38449.715122	-193.914883198	107211.928908	-16965.3342066	107211.927012	-239.315680507	0.00200598666274	0.0	0.0	0.0	-0.00084394910088	0.0	0.0	0.0	-0.000852742016147	0.00190289491925	70817931.1386
59	nan	nan	1	1	0.5	0.5	0.5	1.00203733333	-3.18402497287e-21	-4.10283651778e-20	-2.33988715776e-21	0.999142195739	-1.07291529303e-19	-1.12579281368e-21	-1.98440628951e-21	0.999133035357	70800047.2242	-38102.4285309	-17959.4088877	-37992.3326083	-187.431785041	108813.424549	-17907.354588	108812.420626	-230.879018943	0.00238454033286	70922319.0908	-38057.953915	-17938.2815127	-38057.945466	-187.213007473	108685.416883	-17938.2806362	108685.410595	-230.607413812	0.00203526078096	0.0	0.0	0.0	-0.00085817238561	0.0	0.0	0.0	-0.000867340674199	0.00193201879186	70922815.2725
60	nan	nan	1	1	0.5	0.5	0.5	1.00206666667	-2.61699266296e-21	1.47660631532e-19	-2.53623915566e-21	0.999127979427	-7.94062368778e-20	-1.90292899918e-21	-9.11553035033e-22	0.999118442926	70899778.9267	-37677.4375694	-18892.1072502	-37566.9361988	-182.696815209	110287.457482	-18836.5168619	110286.404207	-224.49336278	0.00245191219837	71024270.9016	-37632.907013	-18869.598764	-37632.8994804	-182.480887817	110156.058497	-18869.5916503	110156.057897	-224.225896283	0.00206453405221	0.0	0.0	0.0	-0.000872401004119	0.0	0.0	0.0	-0.000881945873954	0.00196114606997	71024767.9557
61	nan	nan	1	1	0.5	0.5	0.5	1.002096	2.2766078409e-21	2.81126016573e-19	-2.6327090946e-21	0.999113758192	-8.62282021847e-20	-1.78071306367e-21	8.77225039612e-21	0.999103844624	70996723.7935	-37219.2305958	-19782.6105239	-37108.4587141	-179.063632925	111756.623262	-19723.5394957	111755.50938	-219.307334891	0.00251949073175	71123437.5213	-37174.6965628	-19758.7439247	-37174.689251	-178.849377401	111621.795225	-19758.7417287	111621.790239	-219.042753012	0.00209380645658	0.0	0.0	0.0	-0.00088663475245	0.0	0.0	0.0	-0.000896557163289	0.00199027652092	71123936.6157
62	nan	nan	1	1	0.5	0.5	0.5	1.00212533333	4.0655927107e-22	-5.97968864815e-20	-2.66486574092e-21	0.999099532238	1.27310127307e-19	-2.07022627807e-21	1.45658234064e-20	0.999089240859	71091023.1766	-36728.172212	-20629.9660882	-36617.2688911	-176.650037716	113219.816749	-20567.4564498	113218.650928	-215.49269315	0.00258726847125	71219960.2765	-36683.6881586	-20604.7674513	-36683.6812769	-176.436084523	113081.523499	-20604.7594463	113081.523916	-215.229477878	0.0021230780041	0.0	0.0	0.0	-0.000900873426639	0.0	0.0	0.0	-0.000911174134098	0.00201940994673	71220462.7145
63	nan	nan	1	1	0.5	0.5	0.5	1.00215466667	1.13509859558e-21	4.78155888989e-20	-2.12357942758e-21	0.999085301763	-2.9145295293e-19	-1.12848115068e-21	7.38506850887e-21	0.999074632021	71182810.2315	-36205.3113049	-21433.4192302	-36094.4164784	-174.555817937	114675.414371	-21367.5422846	114674.185835	-212.031469393	0.00265523820493	71313972.3002	-36160.9308198	-21406.9175185	-36160.9243659	-174.341847345	114533.622026	-21406.9143049	114533.618172	-211.769299516	0.0021523487048	0.0	0.0	0.0	-0.000915116828709	0.0	0.0	0.0	-0.000925796396264	0.00204854615741	71314478.4167
64	nan	nan	1	1	0.5	0.5	0.5	1.002184	-3.71445454067e-21	-3.04689910682e-19	-1.2704460233e-21	0.999071066957	8.49216704071e-20	2.72556011836e-22	1.76024034351e-21	0.999060018467	71272211.0799	-35651.8575218	-22192.1253596	-35541.1110349	-173.281009046	116122.61621	-22122.9400984	116121.333127	-209.373482187	0.00272339303482	71405599.696	-35607.6340671	-22164.3525799	-35607.6275572	-173.066066953	115977.292236	-22164.3440105	115977.293324	-209.111457549	0.00218161853878	0.0	0.0	0.0	-0.000929364768682	0.0	0.0	0.0	-0.000940423592681	0.00207768495674	71406110.2937
65	nan	nan	1	1	0.5	0.5	0.5	1.00221333333	-1.87232331651e-21	1.04039882315e-19	-4.63738130913e-22	0.999056828006	-1.5484862426e-19	-2.06174767679e-22	-1.45352177238e-20	0.999045400533	71359344.4527	-35069.6733124	-22905.5562176	-34959.2143532	-171.808539207	117560.305501	-22833.1491979	117558.957802	-206.532353877	0.00279172631761	71494961.179	-35025.6593328	-22876.547068	-35025.6535034	-171.592911948	117411.419159	-22876.5430515	117411.416149	-206.2707873	0.00221088751605	0.0	0.0	0.0	-0.000943617060577	0.0	0.0	0.0	-0.000955055387242	0.00210682617678	71495476.0534
66	nan	nan	1	1	0.5	0.5	0.5	1.00224266667	5.91082586215e-21	-1.70856223474e-19	-1.01639817767e-22	0.999042585081	1.58682192809e-20	8.38761141129e-22	1.06019739111e-20	0.999030778531	71444322.441	-34460.6442626	-23573.3192369	-34350.607854	-170.91230188	118988.032417	-23497.7649238	118986.627648	-204.162119781	0.0028602317118	71582168.8277	-34416.8910478	-23543.1109632	-34416.8847395	-170.695301797	118835.553972	-23543.1020742	118835.555386	-203.900494121	0.00224015564666	0.0	0.0	0.0	-0.00095787353341	0.0	0.0	0.0	-0.000969691467841	0.00213596966263	71582688.4837
67	nan	nan	1	1	0.5	0.5	0.5	1.002272	-4.022786114e-21	4.37752251969e-20	9.23030166033e-22	0.999028338352	-9.05014172291e-20	7.06619038273e-22	3.50724579722e-22	0.999016152758	71527250.6167	-33827.1814444	-24195.3930104	-33717.7009257	-169.489655949	120405.148352	-24116.7904284	120403.67725	-201.369114545	0.00292890312019	71667328.2025	-33783.7383455	-24164.0249469	-33783.7330198	-169.271986147	120249.049365	-24164.0202849	120249.046901	-201.108050004	0.00226942291069	0.0	0.0	0.0	-0.000972134017192	0.0	0.0	0.0	-0.000984331537372	0.00216511524479	71667852.1451
68	nan	nan	1	1	0.5	0.5	0.5	1.00230133333	-2.53137946957e-21	-3.34925430023e-19	2.13815848587e-21	0.999014087972	1.09433927089e-19	1.85267777697e-21	5.12107517232e-21	0.999001523485	71608228.4079	-33171.5498018	-24771.9902026	-33062.7510034	-168.559771084	121811.478578	-24690.4260068	121809.948028	-198.944567589	0.00299773472592	71750538.7229	-33128.4642798	-24739.5034645	-33128.4581242	-168.340833899	121651.731316	-24739.4944223	121651.732774	-198.683665659	0.00229868931818	0.0	0.0	0.0	-0.000986398358943	0.0	0.0	0.0	-0.000998975324736	0.00219426278805	71751067.3601
69	nan	nan	1	1	0.5	0.5	0.5	1.00233066667	-3.85259370297e-22	2.28872603687e-20	2.68182294347e-21	0.998999834093	-1.29445494058e-19	2.28425926157e-21	2.27044534534e-20	0.998986890976	71687349.736	-32496.3852224	-25303.6006829	-32388.3920509	-166.967336795	123206.696737	-25219.1827595	123205.098286	-196.068980588	0.00306672093987	71831894.3024	-32453.7022292	-25270.0377842	-32453.6973817	-166.748030381	123043.274387	-25270.0326772	123043.272214	-195.808913121	0.00232795487914	0.0	0.0	0.0	-0.00100066640667	0.0	0.0	0.0	-0.00101362256583	0.00222341215988	71832427.0553
70	nan	nan	1	1	0.5	0.5	0.5	1.00236	1.94801034256e-21	-6.24806739789e-20	2.23152649751e-21	0.998985576851	2.65132065839e-20	2.59197044943e-21	-4.93495953449e-21	0.998972255473	71764702.9863	-31804.0020628	-25790.9579254	-31696.9286462	-165.829858455	124590.771706	-25703.7815202	124589.111611	-193.491651945	0.00313585642494	71911483.3205	-31761.7643159	-25756.3624221	-31761.7583687	-165.609625807	124423.648001	-25756.3534599	124423.64931	-193.232105902	0.00235721957368	0.0	0.0	0.0	-0.00101493802439	0.0	0.0	0.0	-0.00102827301854	0.00225256322048	71912020.5429
71	nan	nan	1	1	0.5	0.5	0.5	1.00238933333	-7.82885090751e-21	5.26053782359e-20	2.60965143503e-21	0.998971316386	-3.39480713656e-19	3.27646240632e-21	-1.10180457592e-20	0.998957617205	71840371.7261	-31096.9711751	-26234.9235546	-30990.9302029	-163.984336329	125963.559446	-26145.1020583	125961.830032	-190.513354369	0.00320513605166	71989389.3392	-31055.2186778	-26199.3398248	-31055.2143141	-163.764161974	125792.708814	-26199.3345269	125792.706778	-190.254951645	0.00238648341182	0.0	0.0	0.0	-0.00102921307212	0.0	0.0	0.0	-0.00104292645378	0.00228171585306	71989930.4555
72	nan	nan	1	1	0.5	0.5	0.5	1.00241866667	-3.97956592699e-21	-1.48714666428e-20	1.51549827977e-21	0.998957052821	-5.14639930677e-19	3.23138106294e-21	3.25991879407e-21	0.998942976382	71914434.6248	-30377.418429	-26636.5809665	-30272.5115798	-162.600108967	127325.092816	-26544.2152111	127323.299743	-187.833661793	0.00327455491794	72065691.0248	-30336.1889253	-26600.0538537	-30336.1832355	-162.379421293	127150.490151	-26600.0452048	127150.491231	-187.576082888	0.00241574640359	0.0	0.0	0.0	-0.00104349142686	0.0	0.0	0.0	-0.00105758266145	0.00231086995281	72066236.3939
73	nan	nan	1	1	0.5	0.5	0.5	1.002448	-8.29248564084e-22	3.05488967154e-19	1.13551218588e-21	0.998942786289	1.81942925224e-19	3.75664075191e-21	-1.74121518942e-21	0.998928333204	71986966.2347	-29647.663996	-26997.0017354	-29543.9924978	-160.495773937	128675.320614	-26902.2081151	128673.456908	-184.798765855	0.00334410831016	72140462.9262	-29606.9925812	-26959.576499	-29606.9886948	-160.275601778	128496.941387	-26959.5712762	128496.939408	-184.542584166	0.00244500852909	0.0	0.0	0.0	-0.00105777295561	0.0	0.0	0.0	-0.00107224144145	0.00234002539501	72141011.9914
74	nan	nan	1	1	0.5	0.5	0.5	1.00247733333	-1.62685746974e-21	-1.41906556396e-19	3.66027421055e-22	0.998928516905	6.5897343499e-21	3.4861526916e-21	-4.63552015275e-21	0.998913687853	72058036.7253	-28909.5256494	-27317.4709064	-28807.1792062	-158.882293808	130014.316018	-27220.3536	130012.386792	-182.025907537	0.00341379171752	72213775.2115	-28869.4453316	-27279.1928572	-28869.4399433	-158.662018564	129832.136108	-27279.184743	129832.136938	-181.770847445	0.00247426979834	0.0	0.0	0.0	-0.00107205754339	0.0	0.0	0.0	-0.0010869026117	0.00236918208694	72214328.3304
75	nan	nan	1	1	0.5	0.5	0.5	1.00250666667	-1.06520183382e-21	1.04920002487e-19	-1.93973853644e-22	0.998914244799	-1.88167872924e-19	2.41040430498e-21	4.93992261817e-21	0.998899040495	72127712.7098	-28165.0024643	-27599.1649299	-28064.071453	-156.569893999	131342.111092	-27499.8415174	131340.110003	-178.932124286	0.0034836007984	72285694.4926	-28125.543805	-27560.0795051	-28125.5403652	-156.350542408	131156.106833	-27560.0745933	131156.104883	-178.678723935	0.00250353022136	0.0	0.0	0.0	-0.00108634506018	0.0	0.0	0.0	-0.00110156600611	0.00239833993622	72286251.1389
76	nan	nan	1	1	0.5	0.5	0.5	1.002536	-2.35746474578e-22	-1.22139007708e-19	-1.64319428684e-21	0.998899970079	5.76441489373e-20	1.90292899918e-21	-3.44438007067e-21	0.998884391286	72196056.9507	-27415.5831452	-27843.4933858	-27316.1463388	-154.743515278	132658.807241	-27742.0696456	132656.738889	-176.05118531	0.00355353139366	72356283.5321	-27376.7748667	-27803.6457456	-27376.7697708	-154.524467249	132468.95533	-27803.6383402	132468.955917	-175.799233294	0.00253278977827	0.0	0.0	0.0	-0.00110063539798	0.0	0.0	0.0	-0.00111623146861	0.00242749884124	72356844.0389
77	nan	nan	1	1	0.5	0.5	0.5	1.00256533333	-3.1300514379e-21	-3.12926561632e-19	-1.18204109534e-21	0.998885692872	-5.58830814132e-20	1.5550995516e-21	1.64410418551e-20	0.998869740365	72263129.0989	-26662.9354443	-28051.6832868	-26565.0734542	-152.247012948	133964.51751	-27948.276473	133962.376102	-172.914255186	0.00362357950146	72425601.981	-26624.8040867	-28011.1184916	-26624.801065	-152.029280534	133770.794975	-28011.1140097	133770.793023	-172.664208468	0.00256204847908	0.0	0.0	0.0	-0.00111492842978	0.0	0.0	0.0	-0.00113089886013	0.00245665871971	72426165.8715
78	nan	nan	1	1	0.5	0.5	0.5	1.00259466667	-6.4873707491e-21	5.60476903551e-20	-1.97778884461e-21	0.998871413284	1.3297259219e-19	1.34747721785e-21	3.04733337665e-21	0.998855087863	72328985.3516	-25908.2400239	-28225.2308604	-25812.0219403	-150.246505319	135259.399346	-28119.946937	135257.189028	-169.965722768	0.00369374128317	72493706.0376	-25870.8105525	-28183.993404	-25870.805759	-150.029445138	135061.783475	-28183.9867812	135061.783818	-169.717400474	0.00259130633382	0.0	0.0	0.0	-0.00112922404956	0.0	0.0	0.0	-0.00114556804959	0.00248581949901	72494273.6407
79	nan	nan	1	1	0.5	0.5	0.5	1.002624	-4.00665609205e-21	-2.82119874079e-19	-1.94842393287e-21	0.998857131436	2.83075267686e-19	9.54980017192e-22	-3.81330262387e-22	0.998840433899	72393679.2326	-25152.8783137	-28365.4011955	-25058.3760669	-147.646719763	136543.643786	-28258.3557564	136541.359272	-166.853606363	0.00376401304513	72560649.227	-25116.1737585	-28323.5352561	-25116.1711252	-147.43126501	136342.112072	-28323.5313015	136342.110112	-166.607338633	0.00262056332258	0.0	0.0	0.0	-0.00114352213629	0.0	0.0	0.0	-0.00116023891794	0.00251498108561	72561220.1507
80	nan	nan	1	1	0.5	0.5	0.5	1.00265333333	4.28045287481e-21	-1.49281698738e-19	-1.94222007827e-21	0.998842847428	8.13114406237e-20	8.68539643181e-23	2.51231295645e-20	0.998825778582	72457261.1971	-24397.7546268	-28473.7672989	-24305.0288489	-145.527994311	137817.457645	-28365.0649925	137815.102643	-163.874198029	0.00383439124341	72626482.0068	-24361.7967047	-28431.3162037	-24361.7921959	-145.313512103	137611.987749	-28431.3103789	137611.987857	-163.629880545	0.0026498194554	0.0	0.0	0.0	-0.00115782258996	0.0	0.0	0.0	-0.00117491135612	0.0025441434163	72627056.5483
81	nan	nan	1	1	0.5	0.5	0.5	1.00268266667	9.04211807097e-21	1.11394758731e-19	-2.74417168214e-21	0.998828561376	-2.65637473193e-19	-1.09890944378e-21	-2.91663883986e-21	0.998811122013	72519779.2964	-23643.98937	-28551.6379027	-23553.1044427	-142.87311708	139081.059043	-28441.3912944	139078.628706	-160.814104544	0.0039048724694	72691252.4301	-23608.7981116	-28508.6444304	-23608.7957957	-142.660467484	138871.628758	-28508.6410094	138871.626754	-160.571948322	0.0026790747423	0.0	0.0	0.0	-0.00117212529454	0.0	0.0	0.0	-0.00118958526307	0.00257330642522	72691830.2739
82	nan	nan	1	1	0.5	0.5	0.5	1.002712	3.60568029012e-21	-4.63142560872e-20	-2.51421547185e-21	0.998814273375	1.92290541097e-19	-1.56626648987e-21	2.2639106185e-20	0.998796464287	72581278.9071	-22892.258215	-28600.6500037	-22803.26751	-140.683679344	140334.661498	-28488.9609838	140332.159177	-157.83202995	0.0039754534495	72755005.8765	-22857.8525685	-28557.1558081	-22857.8482864	-140.472240486	140121.248753	-28557.1507557	140121.248632	-157.592008231	0.00270832916337	0.0	0.0	0.0	-0.001186430155	0.0	0.0	0.0	-0.00120426054374	0.00260247003556	72755587.2882
83	nan	nan	1	1	0.5	0.5	0.5	1.00274133333	-1.09187840857e-22	3.78027743791e-19	-1.01722535829e-21	0.998799983533	1.46526773708e-19	-1.30611818722e-21	-3.83315495857e-21	0.998781805487	72641803.2644	-22143.4707362	-28622.1310919	-22056.4320763	-138.050145294	141578.446956	-28509.1078501	141575.868192	-154.876553449	0.00404613103431	72817785.5841	-22109.8681731	-28578.1770777	-22109.8660758	-137.840655157	141361.029845	-28578.1741275	141361.027795	-154.638714897	0.00273758272866	0.0	0.0	0.0	-0.0012007370633	0.0	0.0	0.0	-0.00121893711509	0.0026316341902	72818370.3511
84	nan	nan	1	1	0.5	0.5	0.5	1.00277066667	1.22091858413e-21	-9.17521143153e-20	-1.04493590881e-21	0.998785691939	3.80705741024e-20	-2.01335761095e-21	-1.35698979489e-20	0.998767145698	72701393.2453	-21398.1011858	-28617.7554512	-21313.0617738	-135.831505415	142812.549581	-28503.4958208	142809.897431	-151.924790362	0.00411690219533	72879632.4333	-21365.3183153	-28573.381157	-21365.3141813	-135.623405331	142591.106425	-28573.3767367	142591.106131	-151.689217892	0.00276683544816	0.0	0.0	0.0	-0.00121504593043	0.0	0.0	0.0	-0.00123361489206	0.00266079883761	72880220.7618
