5	header
postResults v2.0.2	--cr f,p --co totalshear geom_load.spectralOut
addCauchy v2.0.2	postProc/geom_load.txt
addStrainTensors v2.0.2	--logarithmic --left postProc/geom_load.txt
addMises v2.0.2	--stress Cauchy --strain ln(V) postProc/geom_load.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	totalshear	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))	Mises(Cauchy)
84	nan	nan	1	1	0.5	0.5	0.5	1.00277066667	-4.65289094561e-22	8.76273781908e-21	-1.92071338235e-21	0.998757431707	1.26776595812e-19	-6.87387089032e-22	4.31664202661e-21	0.998799120967	73557138.718	164931.917021	87125.1480129	164271.839376	-140.614992962	-22422.1962193	86780.0905609	-22423.1308449	-138.657214471	0.00406099069075	73737201.6575	164673.961781	86992.5143857	164673.965815	-140.395069645	-22388.0621342	86992.5223991	-22388.0608341	-138.446131796	0.00276683544816	0.0	0.0	0.0	-0.00124334092108	0.0	0.0	0.0	-0.00120160066601	0.00265964667468	73738056.8539
85	nan	nan	1	1	0.5	0.5	0.5	1.0028	-4.06311116886e-21	-9.77235311573e-20	-2.11675518752e-21	0.998742702528	3.76122746841e-19	-1.24656118312e-21	9.01058181012e-21	0.99878499916	73639558.5139	165709.243338	87962.6761121	165038.792902	-138.160926569	-22765.0022606	87610.5000007	-22765.9654173	-136.711001438	0.00413044269742	73821955.6385	165447.571928	87827.4936065	165447.575924	-137.942756697	-22730.016626	87827.5016179	-22730.0156891	-136.500901694	0.002796087302	0.0	0.0	0.0	-0.0012580885336	0.0	0.0	0.0	-0.00121573955194	0.00268877873344	73822816.283
86	nan	nan	1	1	0.5	0.5	0.5	1.00282933333	3.31409912419e-21	7.32803440564e-20	-2.31776007637e-21	0.998727972889	-1.33271369828e-18	-9.15688938096e-22	9.85358225188e-21	0.998770875513	73721146.2076	166475.042759	88777.3795234	165794.199342	-135.925175636	-23100.6800987	88418.1045513	-23101.6713017	-134.692280489	0.0041999788945	73905880.4683	166209.650617	88639.6594436	166209.655021	-135.708485657	-23064.8440837	88639.6672103	-23064.8429464	-134.483332763	0.00282533830019	0.0	0.0	0.0	-0.00127283682421	0.0	0.0	0.0	-0.00122988048004	0.0027179111241	73906746.5151
87	nan	nan	1	1	0.5	0.5	0.5	1.00285866667	-1.752795718e-21	-2.76021898603e-20	-3.40302104004e-21	0.998713242857	2.36618322943e-19	-4.57430878742e-22	8.79737600723e-21	0.998756750102	73801934.5055	167229.589216	89570.1039067	166538.332229	-133.481404202	-23430.2080629	89203.7497316	-23431.2280028	-132.675392544	0.00426959679049	73989008.8541	166960.471853	89429.8572218	166960.476313	-133.266596741	-23393.5216144	89429.864853	-23393.5208583	-132.467652649	0.00285458845276	0.0	0.0	0.0	-0.00128758572584	0.0	0.0	0.0	-0.0012440233743	0.00274704380555	73989880.0845
88	nan	nan	1	1	0.5	0.5	0.5	1.002888	5.98465173182e-22	1.44455513454e-19	-2.41619456927e-21	0.998698512493	8.64447994281e-19	-7.41567419154e-22	1.49435347537e-20	0.998742622999	73881954.1644	167973.259598	90341.3777852	167271.568902	-131.280163801	-23754.3653837	89967.9646714	-23755.4136455	-130.634057418	0.00433929400023	74071371.5533	167700.41242	90198.6155839	167700.417112	-131.066919012	-23716.8274849	90198.6231203	-23716.8265657	-130.427622603	0.00288383773981	0.0	0.0	0.0	-0.00130233517743	0.0	0.0	0.0	-0.00125816816272	0.00277617672007	74072247.9623
89	nan	nan	1	1	0.5	0.5	0.5	1.00291733333	7.93100771316e-21	-6.85596243005e-20	-2.74623963368e-21	0.998683781858	-1.05426154303e-18	-3.71404095036e-22	4.01689245213e-21	0.998728494269	73961234.7979	168706.291444	91091.9579462	167994.147085	-128.884577396	-24074.0121022	90711.5055759	-24075.0893809	-128.594636023	0.00440906820938	74152998.1807	168429.709953	90946.6910393	168429.714798	-128.673280661	-24035.6205981	90946.6983118	-24035.6200519	-128.389562541	0.00291308617137	0.0	0.0	0.0	-0.00131708511793	0.0	0.0	0.0	-0.00127231478029	0.00280530983221	74153879.5608
90	nan	nan	1	1	0.5	0.5	0.5	1.00294666667	-5.84444461799e-21	-7.09390093325e-21	-2.07043307322e-21	0.998669051007	4.42406797276e-19	-1.94801034256e-22	2.40233929401e-21	0.99871436398	74039804.2935	169429.03523	91822.3197554	168706.417206	-126.712391521	-24389.8387622	91434.8489656	-24390.9447037	-126.548718529	0.00447891719857	74233916.6244	169148.714823	91674.5590848	169148.719778	-126.502745818	-24350.5905822	91674.5663963	-24350.5898759	-126.345076064	0.00294233375745	0.0	0.0	0.0	-0.00133183549229	0.0	0.0	0.0	-0.001286463159	0.00283444310755	74234802.9747
91	nan	nan	1	1	0.5	0.5	0.5	1.002976	-4.46677530779e-22	1.3629454953e-19	-1.46989994851e-21	0.998654319997	5.34491438198e-19	-1.07740274785e-21	-1.23140309839e-20	0.998700232192	74117689.4792	170141.694185	92533.1511509	169408.583176	-124.331347596	-24702.5781923	92138.6817636	-24703.713523	-124.472216072	0.00454883881248	74314153.7137	169857.630385	92382.9074194	169857.635593	-124.123767465	-24662.4692424	92382.9143578	-24662.4688958	-124.270113691	0.00297158047816	0.0	0.0	0.0	-0.00134658624343	0.0	0.0	0.0	-0.00130061323883	0.00286357649368	74315044.8075
92	nan	nan	1	1	0.5	0.5	0.5	1.00300533333	-1.57817789069e-20	-1.64320669455e-19	-3.75539998099e-22	0.998639588874	-5.52290710618e-19	6.41064974729e-23	6.18276148853e-21	0.998686098965	74194915.6854	170844.584134	93224.8990579	170100.960393	-122.184777418	-25012.79963	92823.4524658	-25013.964074	-122.435053069	0.00461883098203	74393734.7803	170556.77238	93072.183082	170556.777597	-121.978939959	-24971.8250176	93072.1901944	-24971.82453	-122.234486602	0.00300082634353	0.0	0.0	0.0	-0.00136133732532	0.0	0.0	0.0	-0.00131476495979	0.00289270996189	74394630.6492
93	nan	nan	1	1	0.5	0.5	0.5	1.00303466667	-4.00231339384e-21	1.90668439916e-19	4.16899028727e-22	0.99862485769	3.62595035103e-19	8.02365194176e-23	3.13935721979e-21	0.998671964355	74271507.3605	171537.865276	93898.2001403	170783.71023	-119.860669753	-25321.0962762	93489.7962643	-25322.2905751	-120.372024266	0.00468889169954	74472684.274	171246.301173	93743.0225097	171246.306735	-119.656941739	-25279.2502374	93743.0291571	-25279.2501016	-120.173095581	0.00303007136357	0.0	0.0	0.0	-0.00137608868589	0.0	0.0	0.0	-0.00132891826586	0.00292184348274	74473584.7133
94	nan	nan	1	1	0.5	0.5	0.5	1.003064	-6.57443150857e-21	1.57539856383e-19	1.08526096367e-21	0.998610126488	7.64637072848e-19	7.64314885999e-22	-8.89322556071e-21	0.998657828417	74347487.5485	172221.820079	94553.480232	171457.114391	-117.733968762	-25627.9017499	94138.1408902	-25629.1257262	-118.332246038	0.00475901903362	74551025.2402	171926.49918	94395.851628	171926.504635	-117.532082024	-25585.1778822	94395.8585419	-25585.1776571	-118.134976231	0.0030593155184	0.0	0.0	0.0	-0.00139084028209	0.0	0.0	0.0	-0.00134307310203	0.00295097701024	74551930.2587
95	nan	nan	1	1	0.5	0.5	0.5	1.00309333333	-5.10866746313e-21	1.14720024794e-19	1.90003386703e-21	0.998595395313	6.5045140673e-19	1.12455204277e-21	4.88243356559e-22	0.998643691204	74422878.5274	172896.565175	95191.3436993	172121.291217	-115.455563892	-25933.6775882	94769.0888117	-25934.9319392	-116.268355748	0.00482921111168	74628779.9586	172597.483247	95031.2745663	172597.48914	-115.255845219	-25890.0687775	95031.2809145	-25890.0688766	-116.072844537	0.00308855881803	0.0	0.0	0.0	-0.00140559206886	0.0	0.0	0.0	-0.0013572294153	0.00298011051831	74629689.3689
96	nan	nan	1	1	0.5	0.5	0.5	1.00312266667	9.51919448926e-21	2.27520163386e-19	2.03900020994e-21	0.998580664202	2.66077946869e-19	1.7788519073e-21	9.84717160214e-21	0.998629552768	74497701.2866	173562.353889	95812.2046347	172776.492941	-113.402473592	-26238.7332505	95383.0563019	-26240.0178751	-114.264560156	0.00489946613019	74705969.4199	173259.506669	95649.7054687	173259.512377	-113.204598747	-26194.2319024	95649.7121952	-26194.2319297	-114.070765474	0.00311780127248	0.0	0.0	0.0	-0.00142034400916	0.0	0.0	0.0	-0.00137138715365	0.00300924398391	74706883.2665
97	nan	nan	1	1	0.5	0.5	0.5	1.003152	8.60267837055e-22	-9.74377402557e-20	2.45838078051e-21	0.998565933196	6.02969171617e-19	1.16425671217e-21	1.2333056138e-20	0.998615413157	74571976.1354	174219.266519	96416.6449034	173422.802013	-111.199722269	-26543.3952753	95980.6228451	-26544.7108413	-112.22867925	0.0049697823403	74782613.9353	173912.650006	96251.7259432	173912.656237	-111.004016755	-26497.9932687	96251.7320241	-26497.9935818	-112.036714086	0.00314704286187	0.0	0.0	0.0	-0.00143509606193	0.0	0.0	0.0	-0.00138554626907	0.00303837736406	74783532.031
98	nan	nan	1	1	0.5	0.5	0.5	1.00318133333	8.56214652054e-21	-2.08828363084e-19	2.5104931591e-21	0.998551202328	2.70686170062e-19	2.64697796017e-22	-1.78596566056e-20	0.99860127242	74645722.2666	174867.53773	97005.0757497	174060.451701	-109.198845904	-26847.8648684	96562.2020653	-26849.2113746	-110.250011078	0.00504015805801	74858732.6991	174557.147902	96837.7472352	174557.153869	-109.005017985	-26801.5537521	96837.7537754	-26801.5540323	-110.059835766	0.00317628359621	0.0	0.0	0.0	-0.00144984819413	0.0	0.0	0.0	-0.00139970671255	0.00306751063806	74859655.0784
99	nan	nan	1	1	0.5	0.5	0.5	1.00321066667	-5.64881640312e-21	7.03799179565e-19	2.61802663873e-21	0.998536471633	-1.74411032157e-19	-1.20975164586e-21	-1.42624549168e-20	0.998587130603	74718958.1898	175507.216792	97578.0572666	174689.493822	-107.053276798	-27152.3598717	97128.351275	-27153.737932	-108.230360624	0.00511059165019	74934344.2226	175193.049925	97408.3291559	175193.056478	-106.861645974	-27105.1308238	97408.3349734	-27105.1313565	-108.042103805	0.00320552348553	0.0	0.0	0.0	-0.00146460037071	0.0	0.0	0.0	-0.00141386843809	0.00309664378555	74935270.6994
100	nan	nan	1	1	0.5	0.5	0.5	1.00324	9.73591580975e-22	2.23332147944e-19	2.43439254274e-21	0.99852174114	3.08148766414e-19	-1.53028413322e-21	-1.18094508103e-20	0.998572987751	74791701.4451	176138.518787	98136.001082	175310.141808	-105.116276012	-27456.996046	97679.4846393	-27458.4057438	-106.270539699	0.00518108154452	75009466.0477	175820.571155	97963.8832824	175820.577359	-104.926530627	-27408.8400411	97963.8896434	-27408.8405769	-106.084154975	0.00323476250993	0.0	0.0	0.0	-0.00147935256261	0.0	0.0	0.0	-0.00142803140066	0.00312577676858	75010396.664
101	nan	nan	1	1	0.5	0.5	0.5	1.00326933333	-3.21773258283e-22	-2.65347959978e-19	2.61389073567e-21	0.99850701088	-1.28914030515e-19	-1.68413972716e-21	4.12018663113e-21	0.998558843907	74863968.9223	176761.474265	98679.4528877	175922.429084	-103.062700631	-27761.9018103	98216.1446637	-27763.3436779	-104.296934033	0.00525162621649	75084115.0658	176439.742461	98504.9549917	176439.749297	-102.875111402	-27712.8095899	98504.960576	-27712.8103211	-104.112502573	0.00326400067944	0.0	0.0	0.0	-0.0014941047388	0.0	0.0	0.0	-0.00144219555725	0.00315490956914	75085049.666
102	nan	nan	1	1	0.5	0.5	0.5	1.00329866667	1.4129072043e-20	5.00469086013e-20	2.14074342529e-21	0.998492280877	7.66994951184e-20	-2.629193577e-21	1.78743390615e-20	0.998544699115	74935776.652	177376.282089	99208.8221247	176526.552635	-101.195378846	-28067.1155439	98738.7434504	-28068.5897541	-102.369016349	0.00532222419789	75158307.3091	177050.762712	99031.953622	177050.769124	-101.009665986	-28017.0777691	99031.9598344	-28017.0785276	-102.186513883	0.00329323800406	0.0	0.0	0.0	-0.00150885687523	0.0	0.0	0.0	-0.00145636086385	0.00318404217124	75159245.9198
103	nan	nan	1	1	0.5	0.5	0.5	1.003328	-1.36484801071e-20	7.91884815815e-20	2.41371302743e-21	0.99847755116	2.28937950956e-19	-7.01035569139e-22	2.34704227006e-20	0.998530553415	75007140.1051	177982.965269	99724.646944	177122.538595	-99.2368154985	-28372.7055598	99247.8155405	-28374.2125535	-100.448978787	0.0053928740667	75232058.25	177653.655244	99545.4169687	177653.662335	-99.0532042292	-28321.7127564	99545.4223354	-28321.7136381	-100.268447007	0.00332247446393	0.0	0.0	0.0	-0.00152360894285	0.0	0.0	0.0	-0.00147052728045	0.00321317453861	75233000.7418
104	nan	nan	1	1	0.5	0.5	0.5	1.00335733333	6.32379578297e-21	-7.21207195556e-19	1.20933805555e-21	0.998462821749	8.13763329427e-19	1.39214497093e-21	2.48298940373e-21	0.998516406847	75078073.9346	178581.712179	100227.340054	177710.57322	-97.4456225491	-28678.6604954	99743.7764111	-28680.2005411	-98.5674923154	0.00546357445177	75305382.5433	178248.608441	100045.757578	178248.615035	-97.2638598104	-28626.7031934	100045.763634	-28626.7041227	-98.3889169959	0.00335171006905	0.0	0.0	0.0	-0.00153836092163	0.0	0.0	0.0	-0.00148469476702	0.00324230665793	75306328.9328
105	nan	nan	1	1	0.5	0.5	0.5	1.00338666667	-4.07138297499e-21	-1.03516690577e-19	1.73542492514e-21	0.998448092667	-1.11239166058e-18	3.14742223076e-21	-1.6816375058e-20	0.99850225945	75148592.26	179172.535982	100717.428678	178290.673075	-95.5617822524	-28984.9988532	100227.149331	-28986.5723376	-96.7098961169	0.00553432402579	75378294.3098	178835.635795	100533.502279	178835.643138	-95.3820963304	-28932.0675331	100533.507454	-28932.0685511	-96.5332881241	0.00338094482944	0.0	0.0	0.0	-0.00155311278852	0.0	0.0	0.0	-0.00149886328456	0.00327143851524	75379244.4777
106	nan	nan	1	1	0.5	0.5	0.5	1.003416	-1.10842202082e-22	7.17761161125e-20	1.20354779126e-21	0.998433363934	-1.0977265755e-19	3.2748080451e-21	-1.26819195614e-20	0.998488111263	75218708.5016	179755.618448	101195.325855	178863.01753	-93.8229444344	-29291.6744302	100698.350128	-29293.281685	-94.8744682842	0.00560512150971	75450806.971	179414.919088	101009.063898	179414.925871	-93.6451173524	-29237.7596416	101009.069807	-29237.7607372	-94.6998406128	0.00341017872522	0.0	0.0	0.0	-0.00156786452348	0.0	0.0	0.0	-0.00151303279405	0.00330057007763	75451760.9174
107	nan	nan	1	1	0.5	0.5	0.5	1.00344533333	1.01164188915e-20	-5.83827385062e-19	9.3967717586e-22	0.998418635569	1.22975204589e-18	3.16851533638e-21	-4.1181186796e-21	0.998473962322	75288435.5838	180330.96532	101661.555525	179427.61594	-92.0136151688	-29598.6770636	101157.898488	-29600.3183589	-93.0797209128	0.00567596566383	75522933.4529	179986.464398	101472.96593	179986.471935	-91.8378340697	-29543.7693605	101472.970935	-29543.7704612	-92.9070512468	0.0034394117664	0.0	0.0	0.0	-0.00158261610748	0.0	0.0	0.0	-0.00152720325946	0.00332970133345	75523891.0809
108	nan	nan	1	1	0.5	0.5	0.5	1.00347466667	3.77359795447e-21	2.2143624998e-20	6.65053212493e-22	0.998403907588	-7.5212183018e-19	2.18996067173e-21	9.45756953363e-21	0.998459812663	75357785.8166	180898.757196	102116.52897	179984.646337	-90.3484222713	-29905.9400953	101606.208482	-29907.6158516	-91.3044621905	0.00574685529421	75594686.0666	180550.452318	101925.619393	180550.459242	-90.174464215	-29850.030142	101925.625194	-29850.0313295	-91.1337660613	0.003468643963	0.0	0.0	0.0	-0.00159736752447	0.0	0.0	0.0	-0.00154137464479	0.00335883227209	75595647.3775
109	nan	nan	1	1	0.5	0.5	0.5	1.003504	8.14111158875e-21	-6.74838759139e-20	6.1873109819e-22	0.998389180008	1.13185646116e-18	3.35876687727e-21	-3.12182099081e-20	0.998445662321	75426771.0278	181459.000546	102560.757461	180534.11892	-88.6323528121	-30213.435937	102043.786854	-30215.1463355	-89.5896904659	0.00581778924347	75666076.6412	181106.889648	102367.535085	181106.897358	-88.4603667586	-30156.5144396	102367.539955	-30156.5155578	-89.4209053153	0.00349787529514	0.0	0.0	0.0	-0.00161211875743	0.0	0.0	0.0	-0.00155554691501	0.003387962863	75667041.5608
110	nan	nan	1	1	0.5	0.5	0.5	1.00353333333	-8.38761141129e-21	2.18781000214e-19	1.51043179852e-21	0.998374452843	2.22692737331e-19	2.05513023189e-21	5.43168149233e-21	0.998431511331	75495402.4865	182011.874078	102994.643305	181076.209618	-87.0332787325	-30521.0927463	102471.03874	-30522.8383011	-87.8681599195	0.00588876639571	75737116.4465	181655.955081	102799.115012	181655.962109	-86.8630876531	-30463.1505371	102799.120712	-30463.1517666	-87.7013482215	0.00352710577284	0.0	0.0	0.0	-0.00162686979231	0.0	0.0	0.0	-0.00156972003511	0.00341709309656	75738084.9526
111	nan	nan	1	1	0.5	0.5	0.5	1.00356266667	8.90790801658e-21	-3.05372748278e-19	1.04886501672e-21	0.998359726107	1.18296340172e-19	1.84047686293e-22	-8.26084598241e-21	0.998417359724	75563691.0408	182557.38527	103418.67676	181610.929783	-85.3838652247	-30828.8762711	102888.449693	-30830.6570995	-86.21821042	0.00595978566914	75807816.3319	182197.656408	103220.848942	182197.664238	-85.2156165362	-30769.904241	103220.853687	-30769.9053684	-86.0532850801	0.0035563354061	0.0	0.0	0.0	-0.00164162061509	0.0	0.0	0.0	-0.00158389397407	0.00344622296448	75808788.3592
112	nan	nan	1	1	0.5	0.5	0.5	1.003592	6.89455040563e-21	2.01262969202e-19	1.25896889231e-21	0.998344999812	4.19567513383e-19	-9.39263585554e-22	-1.65721499822e-20	0.998403207534	75631647.0497	183095.70596	103833.25	182138.448306	-83.8294876651	-31136.7160631	103296.414725	-31138.5327205	-84.5533332083	0.00603084602017	75878186.657	182732.16546	103633.128723	182732.172537	-83.6630423969	-31076.7052345	103633.134319	-31076.7064876	-84.3903707566	0.00358556417505	0.0	0.0	0.0	-0.00165637121372	0.0	0.0	0.0	-0.00159806869786	0.00347535243823	75879162.1715
113	nan	nan	1	1	0.5	0.5	0.5	1.00362133333	8.85744999922e-21	-4.26877308456e-19	1.18121391473e-21	0.99833027397	2.48901541449e-19	-3.83646368102e-21	-1.87011060838e-20	0.998389054791	75699280.44	183626.850007	104238.830328	182658.783046	-82.2398589655	-31444.5778309	103695.396313	-31446.430367	-82.9822348726	0.00610194643664	75948237.3495	183259.496386	104036.421159	183259.504293	-82.0753344966	-31383.5192902	104036.425782	-31383.5203946	-82.8211013955	0.00361479208971	0.0	0.0	0.0	-0.00167112157618	0.0	0.0	0.0	-0.00161224417646	0.00350448151053	75949216.3076
114	nan	nan	1	1	0.5	0.5	0.5	1.00365066667	-1.86777382314e-21	-4.72810647871e-19	1.06540862897e-21	0.99831554859	-9.62181451605e-19	-5.19179911469e-21	-2.16851601435e-20	0.998374901526	75766600.7596	184150.986247	104635.785784	183172.099711	-80.7364712028	-31752.402748	104085.765401	-31754.2917975	-81.3735583615	0.0061730859415	76017977.9582	183779.818002	104431.093959	183779.825131	-80.5737416136	-31690.2876961	104431.099464	-31690.2889648	-81.2143728396	0.00364401916008	0.0	0.0	0.0	-0.00168587169343	0.0	0.0	0.0	-0.00162642037887	0.00353361017478	76018960.3133
115	nan	nan	1	1	0.5	0.5	0.5	1.00368	2.97785020519e-23	-1.71208188825e-19	9.21479202384e-22	0.998300823684	-1.72450614105e-20	-8.09478947444e-21	-4.4415462991e-21	0.998360747768	75833617.1086	184668.124708	105024.551212	183678.412407	-79.2148136326	-32060.1561338	104467.951922	-32062.0816607	-79.8670356951	0.00624426358684	76087417.5833	184293.140631	104817.581485	184293.148589	-79.0539613264	-31996.9758423	104817.585987	-31996.9769216	-79.7096433676	0.0036732453663	0.0	0.0	0.0	-0.00170062155345	0.0	0.0	0.0	-0.00164059727605	0.00356273840412	76088403.3076
116	nan	nan	1	1	0.5	0.5	0.5	1.00370933333	-4.82080860996e-21	-3.30690265286e-20	1.5550995516e-21	0.99828609926	-1.08205150289e-19	-9.09650519625e-21	-1.47397381302e-20	0.998346593547	75900338.2753	185178.43196	105405.464452	184177.884495	-77.7552036469	-32367.782512	104842.29676	-32369.7452047	-78.3024431042	0.00631547845737	76156565.0139	184799.630815	105196.221261	184799.637965	-77.5961475416	-32303.5283661	105196.226668	-32303.5296286	-78.147002842	0.00370247071836	0.0	0.0	0.0	-0.0017153711482	0.0	0.0	0.0	-0.00165477483799	0.0035918661926	76157554.0415
117	nan	nan	1	1	0.5	0.5	0.5	1.00373866667	3.64455777891e-21	-1.01594322834e-20	2.27143796207e-21	0.998271375327	-3.77712587978e-19	-9.2846887856e-21	3.15920955449e-21	0.998332438888	75966772.6153	185681.916083	105778.921235	184670.528182	-76.285547477	-32675.2536889	105209.190727	-32677.25346	-76.8669880648	0.00638672966444	76225428.6059	185299.296919	105567.408566	185299.304906	-76.1283522423	-32609.9171357	105567.412967	-32609.9181823	-76.7132869153	0.0037316952263	0.0	0.0	0.0	-0.00173012046866	0.0	0.0	0.0	-0.00166895303966	0.00362099353563	76226420.9295
118	nan	nan	1	1	0.5	0.5	0.5	1.003768	-3.40881130433e-21	3.42920957824e-19	1.41282448624e-21	0.998256651892	1.37076690159e-18	-7.47481760534e-21	-8.60970940576e-21	0.998318283821	76032928.2446	186178.736639	106145.226999	185156.499766	-74.8643860456	-32982.519847	105568.942419	-32984.5574498	-75.3634798567	0.00645801635007	76294016.4757	185792.298484	105931.448548	185792.305648	-74.7089952864	-32916.0924419	105931.453887	-32916.0937157	-75.2116964141	0.00376091887022	0.0	0.0	0.0	-0.00174486950779	0.0	0.0	0.0	-0.00168313185105	0.00365012040768	76295012.0205
119	nan	nan	1	1	0.5	0.5	0.5	1.00379733333	-1.146472329e-21	-8.74793128612e-20	4.05318500151e-22	0.998241928963	-2.83745283982e-19	-7.19853928074e-21	-3.74113111542e-21	0.998304128368	76098812.8472	186668.900392	106504.734762	185635.810158	-73.4546118149	-33289.5584435	105921.899981	-33291.6337127	-73.9986550772	0.00652933767913	76362336.3074	186278.642555	106288.693818	186278.650555	-73.3010445207	-33222.0317964	106288.698155	-33222.0328261	-73.8485515223	0.00379014166015	0.0	0.0	0.0	-0.00175961825757	0.0	0.0	0.0	-0.00169731125013	0.00367924680547	76363335.0843
120	nan	nan	1	1	0.5	0.5	0.5	1.00382666667	-3.63545879217e-21	-1.06267893295e-20	1.27551250456e-21	0.998227206546	-1.73320229083e-18	-4.80219704618e-21	-7.02048865389e-21	0.998289972557	76164433.9142	187152.560141	106857.711609	186108.60885	-72.0804445092	-33596.3186652	106268.333779	-33598.4324152	-72.536855728	0.00660069284664	76430395.5924	186758.481905	106639.411209	186758.489055	-71.9286681486	-33527.6845001	106639.416487	-33527.6857955	-72.388669655	0.0038193636061	0.0	0.0	0.0	-0.00177436671196	0.0	0.0	0.0	-0.00171149120889	0.00370837272442	76431397.5082
121	nan	nan	1	1	0.5	0.5	0.5	1.003856	-2.03982739056e-21	5.53043858566e-19	1.45749223932e-21	0.998212484649	1.42578682003e-18	-4.40887266491e-21	-2.03902088946e-20	0.998275816411	76229798.5442	187629.723946	107204.470327	186574.908088	-70.7171206902	-33902.7826617	106608.551839	-33904.9346623	-71.2369502673	0.00667208106821	76498201.4293	187231.824871	106983.913149	187231.832868	-70.5671536363	-33833.0327524	106983.917423	-33833.0337829	-71.0903908869	0.00384858468818	0.0	0.0	0.0	-0.00178911486295	0.0	0.0	0.0	-0.00172567170429	0.00373749814098	76499206.5086
122	nan	nan	1	1	0.5	0.5	0.5	1.00388533333	-2.2797097682e-21	-2.1819535634e-19	-4.36751363428e-22	0.998197763278	-9.67564329442e-19	-2.41412661774e-21	4.1228542886e-20	0.998261659954	76294913.6428	188100.536589	107545.241357	187034.849294	-69.3792440593	-34208.9048796	106942.788007	-34211.0959965	-69.8267388128	0.00674350158707	76565760.7235	187698.816215	107322.42987	187698.823346	-69.2310729993	-34138.0311072	107322.435097	-34138.0324394	-69.6820722585	0.00387780491642	0.0	0.0	0.0	-0.0018038627045	0.0	0.0	0.0	-0.00173985271233	0.00376662305189	76566768.8637
123	nan	nan	1	1	0.5	0.5	0.5	1.00391466667	-1.31075039865e-20	-3.07154495317e-19	2.91167575619e-22	0.998183042438	1.00227200076e-18	-4.38819314959e-22	-1.55545110336e-20	0.998247503207	76359785.7656	188565.006819	107880.296549	187488.445421	-68.0606139942	-34514.6694797	107271.309484	-34516.8994234	-68.5779488067	0.00681495366505	76633080.0309	188159.464949	107655.232915	188159.472931	-67.9142377966	-34442.6637734	107655.237142	-34442.6648229	-68.4348791	0.00390702430082	0.0	0.0	0.0	-0.00181861023158	0.0	0.0	0.0	-0.00175403421198	0.00379574745519	76634091.2628
124	nan	nan	1	1	0.5	0.5	0.5	1.003944	5.17815063458e-22	3.87649922267e-20	-4.64875504255e-22	0.998168322134	1.13045066771e-18	6.34861120134e-22	-1.11048997235e-21	0.998233346193	76424421.3232	189023.275952	108209.830111	187935.834373	-66.7696456804	-34820.0307522	107594.314015	-34822.3004324	-67.2155476093	0.00688643658989	76700165.7618	188613.91237	107982.516332	188613.91947	-66.6250441164	-34746.8851539	107982.521517	-34746.8865366	-67.0743495305	0.00393624282152	0.0	0.0	0.0	-0.00183335743917	0.0	0.0	0.0	-0.00176821618022	0.00382487132839	76701179.9844
125	nan	nan	1	1	0.5	0.5	0.5	1.00397333333	2.16390448244e-21	5.25276232583e-20	-1.75693162106e-21	0.998153602373	1.67583979689e-18	1.76272188535e-21	-4.07940662693e-20	0.998219188932	76488826.3521	189475.352073	108534.079592	188377.028467	-65.5106406977	-35124.9779731	107912.034617	-35127.2870465	-66.0206135466	0.00695794966691	76767023.9523	189062.166821	108304.517407	189062.174779	-65.3677829049	-35050.6845649	108304.521605	-35050.685648	-65.8809722806	0.00396546048852	0.0	0.0	0.0	-0.00184810432024	0.0	0.0	0.0	-0.00178239859704	0.00385399466918	76768041.2076
126	nan	nan	1	1	0.5	0.5	0.5	1.00400266667	3.99776390047e-21	3.45395055036e-19	-2.53944448054e-21	0.998138883159	-2.23060295036e-18	3.16727456547e-21	6.41519924066e-21	0.998205031445	76553006.7907	189921.372318	108853.208567	188812.161395	-64.2681758625	-35429.4679864	108224.638502	-35431.8174233	-64.7027134597	0.00702949222637	76833660.5408	189504.365412	108621.399595	189504.372497	-64.1270633967	-35354.0189604	108621.404768	-35354.0204257	-64.5649254266	0.00399467731183	0.0	0.0	0.0	-0.00186285087077	0.0	0.0	0.0	-0.0017965814414	0.00388311747595	76834680.7193
127	nan	nan	1	1	0.5	0.5	0.5	1.004032	1.91393050133e-20	-3.1642139972e-20	-2.70653496427e-21	0.998124164497	1.27195314638e-18	4.11067405408e-21	3.26146975772e-20	0.99819087375	76616968.2303	190361.344646	109167.420666	189241.245326	-63.0471518049	-35733.4900796	108532.32487	-35735.8794517	-63.5502721929	0.00710106361205	76900081.1181	189940.51636	108933.366312	189940.524307	-62.9077746383	-35656.877672	108933.370495	-35656.8788072	-63.4140207564	0.00402389327158	0.0	0.0	0.0	-0.00187759708572	0.0	0.0	0.0	-0.0018107646953	0.00391223972783	76901104.2574
